Gene,Correlation,Uncorrected_P,FDR_P,Significant_FDR,Abs_Corr
TNNC2,-0.08783721012251988,0.16965543413524295,0.2737941614477515,False,0.08783721012251988
VEZT,0.08772959710618139,0.17018089815153248,0.27430428445263383,False,0.08772959710618139
RPL15,-0.08772476056612123,0.17020454294408435,0.27430428445263383,False,0.08772476056612123
DTNBP1,0.08772435752111622,0.17020651345390445,0.27430428445263383,False,0.08772435752111622
SYNDIG1,-0.08769090478570013,0.17037012500679236,0.27444166410937754,False,0.08769090478570013
MDH1,-0.08759618920952207,0.17083399774858882,0.2750623724669232,False,0.08759618920952207
LRRC37A4P,-0.08757644000427642,0.17093083849457652,0.2750918182022091,False,0.08757644000427642
KIAA0895L,0.0874772909330432,0.17141763614565916,0.2757485354993562,False,0.0874772909330432
PHF20L1,0.08723586697504038,0.1726072811111078,0.27753475594632665,False,0.08723586697504038
PTHLH,0.08719435333952402,0.17281246124787478,0.27768338385940955,False,0.08719435333952402
GPM6A,0.08718508330440872,0.17285830291647997,0.27768338385940955,False,0.08718508330440872
DOCK8,0.08714800316394752,0.17304175995472992,0.27785063886357825,False,0.08714800316394752
IQSEC1,-0.08710608648342616,0.17324932032092963,0.2780564251896863,False,0.08710608648342616
DGCR9,-0.08700008564710772,0.173775033661655,0.2787724085584589,False,0.08700008564710772
LINC00622,-0.08695776592158136,0.17398524972926538,0.2788228737979325,False,0.08695776592158136
VSTM2L,0.08694607761643597,0.1740433426615217,0.2788228737979325,False,0.08694607761643597
FAM19A1,0.08694567457143094,0.17404534612286707,0.2788228737979325,False,0.08694567457143094
NSD3,-0.08692632841119033,0.17414153240138006,0.27884940396416685,False,0.08692632841119033
ZADH2,-0.0868703051554935,0.17442029439549653,0.27916813115769146,False,0.0868703051554935
MSANTD1,0.08680339968466133,0.1747536381128245,0.27957388792650134,False,0.08680339968466133
FCHSD2,0.08674415206892441,0.17504922240060927,0.2797491371829393,False,0.08674415206892441
LY6D,-0.0867252089536888,0.17514380712957178,0.2797491371829393,False,0.0867252089536888
MCOLN1,-0.08672399981867376,0.1751498457392873,0.2797491371829393,False,0.08672399981867376
COL5A1,-0.08670183234339804,0.17526058094919875,0.2797491371829393,False,0.08670183234339804
CAPN7,-0.08670142929839303,0.17526259479707848,0.2797491371829393,False,0.08670142929839303
APH1B,0.08647773932061077,0.17638292974087943,0.28140912070731655,False,0.08647773932061077
CCDC77,0.0864414652701596,0.17656510448287982,0.2815714917573065,False,0.0864414652701596
POU2F2,-0.0863495710090166,0.17702723751679236,0.28217996621930214,False,0.0863495710090166
ERICH1,0.08628145640316941,0.17737036098695846,0.28259827305565444,False,0.08628145640316941
TRAPPC2L,0.08625525847784356,0.1775024625458022,0.2826713977469889,False,0.08625525847784356
ZNF462,0.08624034581265806,0.1775776913316321,0.2826713977469889,False,0.08624034581265806
MGAT4C,-0.08617102207179582,0.17792771333099952,0.2830998873626353,False,0.08617102207179582
SH3BGRL3,0.08614442110146496,0.17806215951856516,0.28317219859395515,False,0.08614442110146496
MEST,0.08612144753617922,0.17817833259980273,0.28317219859395515,False,0.08612144753617922
ABCB7,-0.08611137141105388,0.17822930338858728,0.28317219859395515,False,0.08611137141105388
ZNF641,-0.08609807092588845,0.17829660134199632,0.28317219859395515,False,0.08609807092588845
TAF1D,-0.08601584974486579,0.17871304229068588,0.2837049293300009,False,0.08601584974486579
PAK5,-0.08598965181953994,0.17884588275808933,0.28378716874437193,False,0.08598965181953994
CCDC25,-0.08597151479431435,0.17893789198581733,0.2838045732492447,False,0.08597151479431435
PPIE,-0.08589977278342202,0.17930218253335053,0.2842536184842886,False,0.08589977278342202
NAP1L1,-0.08561441691987276,0.18075658404700023,0.28642966395140035,False,0.08561441691987276
GABRA3,0.08556564847426618,0.18100601569021801,0.28669519083995637,False,0.08556564847426618
MCM6,0.08541450659738628,0.18178066074850954,0.2876269288195857,False,0.08541450659738628
ABHD12,-0.08541168528235119,0.18179514399423727,0.2876269288195857,False,0.08541168528235119
FAXC,-0.0854028182922409,0.1818406683057004,0.2876269288195857,False,0.0854028182922409
PCNT,-0.08534881026156915,0.18211813427426668,0.28793575901963064,False,0.08534881026156915
OXNAD1,-0.08530165399598262,0.18236065443681893,0.2881890847643231,False,0.08530165399598262
CD52,0.08522789676006522,0.1827404579889679,0.2886590364805438,False,0.08522789676006522
HTR2A,-0.08505297522788954,0.18364352361783942,0.28995474288082673,False,0.08505297522788954
NKX1-2,-0.08484863141034792,0.18470264298121453,0.29149556364137597,False,0.08484863141034792
LOC105370333,-0.08477487417443053,0.18508602998374088,0.2919070145240711,False,0.08477487417443053
FMO2,0.08476641022932525,0.18513006260935522,0.2919070145240711,False,0.08476641022932525
RORB,-0.08472288136878384,0.18535663777182992,0.29202305169684367,False,0.08472288136878384
FGF12,-0.0847152235136886,0.1853965192919172,0.29202305169684367,False,0.0847152235136886
DRP2,-0.08469023472337778,0.18552670286022346,0.29202305169684367,False,0.08469023472337778
SMIM19,0.08468821949835272,0.1855372044618724,0.29202305169684367,False,0.08468821949835272
SH2D5,0.08466242461803188,0.18567166355001297,0.2921033988104876,False,0.08466242461803188
MTHFD2,-0.0846386449627361,0.1857956814430416,0.2921672547882944,False,0.0846386449627361
STEAP2,-0.08459914655224482,0.18600181176286423,0.2922235027732012,False,0.08459914655224482
LRRC7,0.08459148869714957,0.18604179524090014,0.2922235027732012,False,0.08459148869714957
GUCA1B,-0.08458383084205433,0.18608178503262096,0.2922235027732012,False,0.08458383084205433
FOXO1,0.08451611928121214,0.18643565377000537,0.29264798722660634,False,0.08451611928121214
WDR60,-0.08447500869070079,0.1866507436137268,0.2928543477308563,False,0.08447500869070079
PTPRD-AS1,-0.08443551028020951,0.18685757012911203,0.29291969763199105,False,0.08443551028020951
CYP2J2,0.08443510723520449,0.18685968147055054,0.29291969763199105,False,0.08443510723520449
ABLIM2,-0.08433474902895624,0.18738595073503053,0.2936132436125624,False,0.08433474902895624
MATK,-0.08425454307295864,0.1878073247230448,0.29414188335424996,False,0.08425454307295864
SPATA13,0.08419690763724177,0.1881105499835395,0.294485089871415,False,0.08419690763724177
TP53I11,0.08411388036620908,0.1885479948576787,0.2950226069717959,False,0.08411388036620908
JAK1,-0.08409977379103363,0.188622392064492,0.2950226069717959,False,0.08409977379103363
CBX5,0.08402803178014129,0.18900108799694554,0.2954829509666533,False,0.08402803178014129
EGFEM1P,0.08371567190125617,0.19065639862201367,0.2979378438082516,False,0.08371567190125617
UST,-0.08332673347141854,0.19273232283697883,0.30093693262098303,False,0.08332673347141854
SHISA8,-0.08332391215638345,0.19274744142457595,0.30093693262098303,False,0.08332391215638345
YWHAZ,0.08327796502581196,0.1929937803498843,0.30118726327330425,False,0.08327796502581196
CLMP,-0.08325499146052621,0.19311703598451951,0.30124537194556233,False,0.08325499146052621
ZNF219,0.08315423020927294,0.19365830972148515,0.30195520954792565,False,0.08315423020927294
ZIM2,-0.08309296736851096,0.19398794488359813,0.30233457186575907,False,0.08309296736851096
WNT4,0.08303371975277403,0.19430712597016994,0.30269731100869,False,0.08303371975277403
ZNF124,-0.08300873096246322,0.1944418613471919,0.3027725204259075,False,0.08300873096246322
MCUR1,0.08287451697579387,0.19516668653512684,0.3037661049982285,False,0.08287451697579387
CRYGS,-0.0828414672853828,0.19534547378678283,0.3039093066198638,False,0.0828414672853828
TMEM255B,-0.08280438714492158,0.19554620639396827,0.30408650745633964,False,0.08280438714492158
GXYLT2,0.08274916997923482,0.195845401880177,0.3044165989278206,False,0.08274916997923482
PGBD5,0.08256699363696889,0.19683489321546088,0.30581889797717127,False,0.08256699363696889
SNHG14,-0.08250814906623696,0.19715528374124644,0.3059674500215342,False,0.08250814906623696
ARHGAP36,0.08250693993122195,0.19716187108404945,0.3059674500215342,False,0.08250693993122195
NPC2,0.08250129730115176,0.1971926141343811,0.3059674500215342,False,0.08250129730115176
WIPI2,0.08226350074819404,0.19849138631008878,0.3078462510442564,False,0.08226350074819404
CALHM2,0.08223246628280804,0.1986613445911418,0.3079734523055239,False,0.08223246628280804
CLK4,-0.08219256482731176,0.1988800177175116,0.30807954304565227,False,0.08219256482731176
LPP,0.08218248870218642,0.19893526584648266,0.30807954304565227,False,0.08218248870218642
LOC101928087,-0.08215790295688061,0.19907011806838446,0.30807954304565227,False,0.08215790295688061
DIS3L2,-0.08215266337181545,0.19909886564710827,0.30807954304565227,False,0.08215266337181545
ID2,0.08213976593165503,0.19916964176338,0.30807954304565227,False,0.08213976593165503
EPOP,0.08210711928624896,0.19934887546793353,0.30822064542547606,False,0.08210711928624896
SLC39A10,0.08208696703599833,0.19945957200405257,0.30825570218808124,False,0.08208696703599833
FNIP2,0.08198983318979017,0.19999375533963518,0.30894491892342407,False,0.08198983318979017
RASL10A,0.08192131553893794,0.2003711891578166,0.30936487926906925,False,0.08192131553893794
ZC3H12C,-0.08190841809877752,0.20044229327856028,0.30936487926906925,False,0.08190841809877752
SHISAL1,0.08187214404832634,0.20064237175217803,0.3095372625004967,False,0.08187214404832634
CD163L1,-0.08185118570806567,0.20075803865441708,0.30957932689025475,False,0.08185118570806567
STOM,0.08179193809232875,0.20108528166209372,0.30994747199852646,False,0.08179193809232875
HS3ST4,0.08176211276195777,0.2012501625109632,0.31006514259278184,False,0.08176211276195777
GLRA2,0.081707298641276,0.20155344231260894,0.3103246711742767,False,0.081707298641276
ISG15,0.08169964078618075,0.20159583864119918,0.3103246711742767,False,0.08169964078618075
PRPH2,0.08165248452059423,0.2018570532135046,0.31059024620109543,False,0.08165248452059423
MICAL2,-0.08160250693997259,0.20213416359848171,0.31080200192179946,False,0.08160250693997259
ENO2,-0.08159565517488739,0.20217217600738413,0.31080200192179946,False,0.08159565517488739
ADGRB3,0.08148844520355389,0.20276763291710065,0.3115806276769138,False,0.08148844520355389
DYNLT3,-0.08143040672283201,0.2030905147701383,0.31193990470395805,False,0.08143040672283201
DDX3X,-0.08136067993696476,0.203478913326157,0.3123866925513973,False,0.08136067993696476
CUX2,-0.08134617031678427,0.20355980365570778,0.3123866925513973,False,0.08134617031678427
RGS22,0.08126878567582177,0.2039916116800312,0.3127280430088891,False,0.08126878567582177
P4HA2,0.08125911259570147,0.20404563422622948,0.3127280430088891,False,0.08125911259570147
MIS18BP1,-0.08125830650569142,0.20405013657204787,0.3127280430088891,False,0.08125830650569142
FAM13A,-0.08111764379894186,0.20483689638351232,0.3137965053084253,False,0.08111764379894186
AFAP1L1,-0.08096972628210207,0.20566659632853987,0.314929785895298,False,0.08096972628210207
ZNF229,0.08093587050168097,0.20585684123763218,0.3150833295516555,False,0.08093587050168097
NRIP1,-0.08083027271036754,0.2064510403089047,0.31581752677260316,False,0.08083027271036754
PHF13,0.08081858440522217,0.20651688643896665,0.31581752677260316,False,0.08081858440522217
BEND7,-0.08073958758423959,0.20696231281811756,0.3163605497551496,False,0.08073958758423959
ST8SIA5,-0.08067993692349766,0.20729911409156326,0.3167371280753292,False,0.08067993692349766
RAD51C,-0.08059811878748,0.20776172058913234,0.3171985311984758,False,0.08059811878748
TMEM100,0.08059449138243488,0.20778224744982968,0.3171985311984758,False,0.08059449138243488
GLI1,0.08053524376669796,0.2081177264594237,0.31757223444919463,False,0.08053524376669796
RAPGEF6,-0.08044133428052992,0.20865027143035778,0.31824618926355097,False,0.08044133428052992
STAT6,-0.08030712029386057,0.20941307917762084,0.3192706152721063,False,0.08030712029386057
ROCK2,-0.08012091350154453,0.21047471030196477,0.32074953676130574,False,0.08012091350154453
RTN4RL2,0.08004554408560707,0.2109055165834127,0.32120731838168326,False,0.08004554408560707
PPM1K,0.08003627405049178,0.2109585471952803,0.32120731838168326,False,0.08003627405049178
BDNF,0.08000241827007068,0.21115230563461057,0.32136261379070236,False,0.08000241827007068
CAMKK2,-0.07992503362910816,0.2115956622522384,0.32189748445149385,False,0.07992503362910816
FAM71E1,-0.079857725113271,0.21198183362540587,0.3223449332853545,False,0.079857725113271
TP53TG3D,-0.07964975389068425,0.21317823114498535,0.32402350931846297,False,0.07964975389068425
CRYM,0.07959534281500748,0.21349204003661143,0.32435970681484305,False,0.07959534281500748
NAAA,-0.0795409317393307,0.21380618009351957,0.32469611564939527,False,0.0795409317393307
CTNNB1,-0.07949901505880935,0.21404841018936896,0.32492307433167317,False,0.07949901505880935
EPHA5,0.07943090045296214,0.21444245356384514,0.32533128293440267,False,0.07943090045296214
TNFRSF25,-0.0794204212828318,0.21450312172916497,0.32533128293440267,False,0.0794204212828318
FAM102B,0.07932006307658354,0.21508475905336416,0.32607221913631224,False,0.07932006307658354
ADRA2A,-0.07924912715570125,0.21549655698419617,0.3265551460660558,False,0.07924912715570125
TMEFF2,0.07917456382977382,0.21593002092770994,0.32707047287579594,False,0.07917456382977382
MCUB,0.07896256215713694,0.21716587261935177,0.32880021007910504,False,0.07896256215713694
ADCY7,0.07890653890144013,0.21749330001443506,0.3291536459164009,False,0.07890653890144013
CACNG8,-0.07888517751617442,0.21761823929441837,0.3292004639347962,False,0.07888517751617442
PPFIA4,-0.0788259299004375,0.2179650373691193,0.329582711945879,False,0.0788259299004375
CCL28,0.07878401321991615,0.21821062945751082,0.32981166351325114,False,0.07878401321991615
WIPF3,0.07873363259428952,0.2185060737068411,0.3301157334432086,False,0.07873363259428952
L2HGDH,-0.07868446110367791,0.21879470260972128,0.3302674100306015,False,0.07868446110367791
GLDC,0.07867277279853255,0.21886335113696684,0.3302674100306015,False,0.07867277279853255
CHN1,-0.0786683393034774,0.2188893942550046,0.3302674100306015,False,0.0786683393034774
SLC39A7,-0.07856395064717901,0.2195032306119071,0.3310509533173551,False,0.07856395064717901
CAP1,0.07844545541570516,0.22020150486831025,0.3319611149585977,False,0.07844545541570516
HDAC4,-0.07841643617534423,0.22037275196072345,0.33207632416800925,False,0.07841643617534423
RGS4,0.07831728710411101,0.22095856243670567,0.33281586479713693,False,0.07831728710411101
CLCN5,-0.07824796336324875,0.22136881203694678,0.33329044701349425,False,0.07824796336324875
MAST3,0.07822378066294798,0.2215120499139467,0.33336278418506293,False,0.07822378066294798
SATB2,-0.07820765886274744,0.22160757849282142,0.3333632903272597,False,0.07820765886274744
OSBPL1A,-0.07812422854670974,0.22210240761480252,0.3339642041507249,False,0.07812422854670974
RGMB,0.07804402259071214,0.222578853856558,0.3345369726204576,False,0.07804402259071214
LYNX1,-0.0779839688849652,0.22293606572941432,0.3349301167672282,False,0.0779839688849652
CFAP52,0.0779561587796193,0.22310162404962355,0.3350351146748635,False,0.0779561587796193
CD84,0.07792593040424331,0.22328167789238731,0.33516178138840136,False,0.07792593040424331
RHOQ,-0.07781670520788476,0.22393313352830024,0.3359956442228395,False,0.07781670520788476
AKAP8,0.07776471240223808,0.22424371006661054,0.33631754717484796,False,0.07776471240223808
NPDC1,0.07765548720587953,0.2248971579379726,0.33708850096559684,False,0.07765548720587953
NUDT2,0.07764662021576925,0.22495026463637915,0.33708850096559684,False,0.07764662021576925
MANEAL,0.07762525883050354,0.22507824006007693,0.3371360122713385,False,0.07762525883050354
BCL2L2,-0.07760913703030303,0.2251748595026467,0.33713653611725897,False,0.07760913703030303
SNX3,0.07734514255201948,0.22676119256016086,0.3393665368998647,False,0.07734514255201948
TC2N,-0.07732781161680391,0.22686560990317253,0.3393777726958181,False,0.07732781161680391
TDRKH,0.0772786401261923,0.22716204925182537,0.3396761300084938,False,0.0772786401261923
NRAP,-0.07719158240510948,0.22768756563201029,0.34031662605347845,False,0.07719158240510948
BRINP1,-0.07715974184971346,0.22787998326208012,0.3404589169726129,False,0.07715974184971346
ARID5A,-0.0768776103462043,0.229589981256126,0.3428674261658649,False,0.0768776103462043
