Gene,Correlation,Uncorrected_P,FDR_P,Significant_FDR,Abs_Corr,AB_P
TAP1,-0.0507078981707052,0.4284883363242108,0.5368751891976337,False,0.0507078981707052,
STK39,-0.0505724750490208,0.4297241412735861,0.5382310238698493,False,0.0505724750490208,
TGFBR1,-0.0504781625178477,0.4305860053000432,0.539117694158295,False,0.0504781625178477,
CDC42,0.050362891646414,0.4316407472682351,0.5402451382892636,False,0.050362891646414,
KBTBD6,0.0502585029901156,0.4325971984585736,0.5412487992146927,False,0.0502585029901156,
RSAD2,-0.0501972401493536,0.4331590807528235,0.5415472013724306,False,0.0501972401493536,
TRERF1,-0.0501823274841681,0.4332959182061262,0.5415472013724306,False,0.0501823274841681,
IFITM10,-0.0501819244391631,0.4332996168605227,0.5415472013724306,False,0.0501819244391631,
OSTF1,-0.0501351712185816,0.433728783915639,0.5418901895371273,False,0.0501351712185816,
MED31,-0.0500896271330151,0.4341470865597893,0.5422193641698938,False,0.0500896271330151,
SCN7A,0.0500481134974988,0.4345285730171607,0.5425023396456674,False,0.0500481134974988,
CNTLN,-0.0499868506567368,0.4350918946636785,0.5430120510022103,False,0.0499868506567368,
RASL12,0.0499207512759146,0.4357001586205336,0.5435774690021762,False,0.0499207512759146,
SYDE2,0.0498856863604785,0.4360230329992115,0.5437474290216305,False,0.0498856863604785,
AQP5,0.0498486062200173,0.4363646124644187,0.5437474290216305,False,0.0498486062200173,
OSBP2,-0.0498473970850023,0.4363757535048889,0.5437474290216305,False,0.0498473970850023,
NUCB2,0.049838530094892,0.4364574594459747,0.5437474290216305,False,0.049838530094892,
DNAJC2,0.0497506662837991,0.4372675644281448,0.5444906036138175,False,0.0497506662837991,
RASL11B,0.0497268866285033,0.4374869608453123,0.5444906036138175,False,0.0497268866285033,
RBM34,0.0497232592234582,0.4375204336291498,0.5444906036138175,False,0.0497232592234582,
KCNJ8,-0.0496821486329469,0.4378998942015057,0.5447238870421026,False,0.0496821486329469,
CDC42SE2,0.0496692511927865,0.4380189794147804,0.5447238870421026,False,0.0496692511927865,
CAPZB,0.0496208857921849,0.4384657137897761,0.5450858820347164,False,0.0496208857921849,
GPR155,0.0492911949780842,0.441517879202824,0.5486854552761852,False,0.0492911949780842,
LOC101926934,0.0492109890220866,0.44226222320259,0.5494155039572438,False,0.0492109890220866,
ROCK1P1,0.0491279617510539,0.4430335012632267,0.5501784827744042,False,0.0491279617510539,
TSPAN33,0.0490457405700312,0.4437980436600121,0.5509325589852401,False,0.0490457405700312,
SEZ6,0.0488760586229207,0.4453782142480982,0.5525677358408172,False,0.0488760586229207,
ZNF74,-0.0488704159928506,0.4454308161846451,0.5525677358408172,False,0.0488704159928506,
PIN1,0.048729350241096,0.4467470077660942,0.5540042567977557,False,0.048729350241096,
SRRM4,-0.0486842092005345,0.44716865311417,0.5540552986814387,False,0.0486842092005345,
PTTG1,0.0486813878854994,0.447195013414661,0.5540552986814387,False,0.0486813878854994,
P2RX6P,-0.0486741330754092,0.4472628010772207,0.5540552986814387,False,0.0486741330754092,
AMZ1,0.0485354855936847,0.4485594141103713,0.5552733399981017,False,0.0485354855936847,
CHRNA3,0.0485350825486797,0.4485631864233665,0.5552733399981017,False,0.0485350825486797,
NTNG1,-0.0484395608824916,0.4494577292992107,0.5558520145062165,False,0.0484395608824916,
NGB,-0.0484367395674565,0.449484165674733,0.5558520145062165,False,0.0484367395674565,
CAMK2N1,0.0484343212974264,0.4495068261226741,0.5558520145062165,False,0.0484343212974264,
RHOV,-0.048266654575341,0.4510795195225046,0.5575998861164176,False,0.048266654575341,
MYO5C,-0.0482412627400251,0.4513179613904021,0.5576977772721201,False,0.0482412627400251,
SAMD12,0.0481723420441679,0.4519655178794209,0.558280834655815,False,0.0481723420441679,
NGEF,-0.0481485623888721,0.452189064874012,0.558280834655815,False,0.0481485623888721,
CALHM1,-0.0481086609333758,0.4525643086543468,0.558280834655815,False,0.0481086609333758,
TLL1,0.0480993908982605,0.452651511521677,0.558280834655815,False,0.0480993908982605,
SHANK2,0.0480977787182405,0.4526666782005535,0.558280834655815,False,0.0480977787182405,
FAM210B,-0.0480893147731352,0.45274630794475,0.558280834655815,False,0.0480893147731352,
BBC3,0.0480611016227843,0.4530117972038524,0.5584115852896484,False,0.0480611016227843,
FAM160A2,0.0480042722770775,0.4535468335323468,0.5588743881176209,False,0.0480042722770775,
PNMA8A,0.0479059292958543,0.4544735486118991,0.5598193342380833,False,0.0479059292958543,
MICB,0.0478297537899068,0.455192101297193,0.5605072921036462,False,0.0478297537899068,
MIR7-3HG,0.0478104076296662,0.4553746920463555,0.5605350339354436,False,0.0478104076296662,
BASP1,0.0476737753729667,0.4566654051944662,0.5619262997157486,False,0.0476737753729667,
B3GALT5-AS1,0.0476375013225156,0.457008415341527,0.5620097160985922,False,0.0476375013225156,
BAIAP2L2,0.0476326647824554,0.4570541608934296,0.5620097160985922,False,0.0476326647824554,
NAPEPLD,-0.0475798658867987,0.457553716080991,0.5623275992423946,False,0.0475798658867987,
HERC5,0.0475714019416934,0.457633825768368,0.5623275992423946,False,0.0475714019416934,
DDB2,-0.0475020782008312,0.4582902566684845,0.5629366814637085,False,0.0475020782008312,
SSBP2,0.0474468610351444,0.4588134868018747,0.5633817779734099,False,0.0474468610351444,
LINGO2,-0.0473698794391869,0.4595435086545584,0.564080395130832,False,0.0473698794391869,
FBXW7,-0.0472904795731993,0.4602971398459836,0.5647505099465543,False,0.0472904795731993,
FLRT2,-0.0472783882230489,0.4604119662756746,0.5647505099465543,False,0.0472783882230489,
ARID3B,-0.0471147519510136,0.4619675156500666,0.5664601679994865,False,0.0471147519510136,
CDH22,0.0469894049544545,0.4631610513103994,0.5677088500961629,False,0.0469894049544545,
ANXA11,0.0469664313891688,0.463379987297099,0.5677088500961629,False,0.0469664313891688,
SLC29A3,0.0469567583090485,0.4634721880139719,0.5677088500961629,False,0.0469567583090485,
LZTS3,-0.0467415322763715,0.4655262795091799,0.5698687239019274,False,0.0467415322763715,
TIGAR,-0.0467379048713264,0.465560942056943,0.5698687239019274,False,0.0467379048713264,
PICK1,-0.0467161404410557,0.4657689472725363,0.5699241276549345,False,0.0467161404410557,
BEAN1,0.0466399649351082,0.4664973694296621,0.5706160627812353,False,0.0466399649351082,
LCN15,-0.0466069152446971,0.4668135997828231,0.570745720883502,False,0.0466069152446971,
MEDAG,-0.0465948238945467,0.4669293233384446,0.570745720883502,False,0.0465948238945467,
AACS,-0.0465315458287597,0.4675352011584716,0.571224402594071,False,0.0465315458287597,
DDX10,0.0465198575236143,0.4676471622607657,0.571224402594071,False,0.0465198575236143,
RAB3B,0.0464932565532834,0.4679020253244995,0.571336433991073,False,0.0464932565532834,
TEX29,-0.0464138566872959,0.4686632075648994,0.5720664178781031,False,0.0464138566872959,
BCKDK,0.0463368750913384,0.4694018564327077,0.5724863296599699,False,0.0463368750913384,
DCBLD1,0.0463284111462331,0.4694831081521292,0.5724863296599699,False,0.0463284111462331,
RARB,-0.0463114832560225,0.4696456347718787,0.5724863296599699,False,0.0463114832560225,
SEH1L,0.0463098710760025,0.4696611151093928,0.5724863296599699,False,0.0463098710760025,
MEIS3P1,0.0462550569553207,0.4701876133309389,0.5729286784568366,False,0.0462550569553207,
MCTS1,-0.0462054824197041,0.4706640634064197,0.5731198498783795,False,0.0462054824197041,
PPARG,0.0462046763296941,0.4706718127499198,0.5731198498783795,False,0.0462046763296941,
MAP2K1,0.046173238819303,0.4709740917382643,0.5732885885531461,False,0.046173238819303,
HDAC9,0.0460978694033656,0.4716992196133316,0.573971739779669,False,0.0460978694033656,
CAVIN3,0.0460019446921725,0.4726229935986358,0.5748960484829533,False,0.0460019446921725,
CSGALNACT1,0.0459519671115509,0.4731046795820155,0.5752821485750759,False,0.0459519671115509,
AMIGO2,0.0459072291159944,0.4735360938551561,0.5756068728499677,False,0.0459072291159944,
LINC00507,-0.0458822403256836,0.473777157548453,0.57570007138608,False,0.0458822403256836,
GMNN,-0.0458552363103477,0.4740377372256016,0.5758169114686288,False,0.0458552363103477,
ZNF827,0.0457838973444604,0.4747265106980205,0.5764536201333107,False,0.0457838973444604,
LRRTM4,0.045739965438914,0.4751509421979013,0.5767690119851128,False,0.045739965438914,
HLCS,0.0456508924928061,0.4760121216416094,0.5776141545353141,False,0.0456508924928061,
ENC1,0.0455299789913022,0.4771825028198789,0.5788337806980312,False,0.0455299789913022,
UNC13B,-0.0454340542801091,0.4781121175485737,0.5797606079138176,False,0.0454340542801091,
SLC26A10,-0.0453848827894975,0.4785890239085978,0.5801380275970611,False,0.0453848827894975,
PDRG1,0.0452889580783043,0.4795201251348269,0.5810655633986727,False,0.0452889580783043,
PLEKHA1,-0.0451640141267503,0.4807343755648958,0.5823354490585491,False,0.0451640141267503,
TOX,-0.0451128274111136,0.4812323067976779,0.5827370464749198,False,0.0451128274111136,
MAN1B1-AS1,0.0450052143947752,0.4822800479410791,0.5838039156203454,False,0.0450052143947752,
PLXND1,0.0448327111326296,0.4839621411065736,0.5856376704060887,False,0.0448327111326296,
RIT1,0.044814574107404,0.4841391802454707,0.585649536863433,False,0.044814574107404,
NCK2,-0.0446876149308249,0.4853794309191543,0.5869470880797233,False,0.0446876149308249,
SEC61B,0.0446158729199325,0.4860810261646013,0.5875925970412268,False,0.0446158729199325,
PSMB1,0.0445949145796718,0.486286089409555,0.5876376415156181,False,0.0445949145796718,
GIT2,-0.0445622679342658,0.4866056074335348,0.587820916603049,False,0.0445622679342658,
DERL1,0.0445106781736241,0.4871107546208858,0.5882282285111524,False,0.0445106781736241,
MPND,0.0444135443274159,0.4880626154716274,0.5891145664286364,False,0.0444135443274159,
ZNF541,-0.0444014529772656,0.4881811741221881,0.5891145664286364,False,0.0444014529772656,
FGFR1OP2,-0.0443123800311577,0.4890550316996193,0.5899658012442531,False,0.0443123800311577,
NPAS1,-0.0442898095108769,0.4892765945835577,0.5900298327243868,False,0.0442898095108769,
AKR1C3,0.044229352760125,0.4898703311698885,0.590401296037704,False,0.044229352760125,
WSB2,0.0442241131750598,0.4899218064778891,0.590401296037704,False,0.0442241131750598,
ASH2L,0.0441785690894933,0.4903693675070036,0.5906773612266972,False,0.0441785690894933,
HIVEP1,0.0441664777393429,0.4904882257130883,0.5906773612266972,False,0.0441664777393429,
MKL2,0.0440326667976786,0.4918046170488939,0.592059047406403,False,0.0440326667976786,
AKR1C4,-0.0439657613268464,0.4924635186583183,0.5924974941205603,False,0.0439657613268464,
OLFM1,-0.0439613278317913,0.4925071974257428,0.5924974941205603,False,0.0439613278317913,
KCNE5,0.0439431908065657,0.4926859047863277,0.5925089418137773,False,0.0439431908065657,
ANKRD30B,0.0439254568263451,0.492860674267523,0.5925156475402903,False,0.0439254568263451,
USP28,-0.0438267108001169,0.4938344260028938,0.5933553974118652,False,0.0438267108001169,
CCDC80,0.0438202620800367,0.4938980535281516,0.5933553974118652,False,0.0438202620800367,
LOC105376360,-0.0437706875444201,0.4943873356851108,0.5935837488518759,False,0.0437706875444201,
DGKG,0.04376665709437,0.4944271260425249,0.5935837488518759,False,0.04376665709437,
DPP10,0.0436993485785328,0.4950918764770893,0.5941781190619488,False,0.0436993485785328,
SLC44A5,-0.0434555063504999,0.4975040723247551,0.5968685376092129,False,0.0434555063504999,
RASA2,-0.0430629405156171,0.5014005366077412,0.6011938324271436,False,0.0430629405156171,
CYP2E1,-0.043057700930552,0.5014526512049362,0.6011938324271436,False,0.043057700930552,
KIFAP3,-0.0429291295739528,0.5027323559778896,0.6025218037763755,False,0.0429291295739528,
AGBL4,-0.0427997521273436,0.5040218137355467,0.6037653339128943,False,0.0427997521273436,
KCTD3,-0.0427771816070629,0.5042469434098713,0.6037653339128943,False,0.0427771816070629,
CENPF,0.0427731511570127,0.5042871506839566,0.6037653339128943,False,0.0427731511570127,
GLRA3,0.0427066487311856,0.5049508132682747,0.6043532973566296,False,0.0427066487311856,
BSN,0.0426727929507645,0.5052888534794512,0.6045512691783526,False,0.0426727929507645,
TESPA1,-0.0426167696950677,0.5058484896334061,0.6048894441665156,False,0.0426167696950677,
CAPN2,0.0426099179299824,0.5059169565858721,0.6048894441665156,False,0.0426099179299824,
LARP4,-0.0425692103844761,0.5063238307465252,0.60516930214141,False,0.0425692103844761,
FAM19A2,-0.0425490581342255,0.5065253168742702,0.605203568643362,False,0.0425490581342255,
METTL21A,-0.0424970653285788,0.5070453445110956,0.6056182798355583,False,0.0424970653285788,
FLOT2,0.0423612391618894,0.5084051806080139,0.6070354389666773,False,0.0423612391618894,
NXN,0.0423338321015485,0.5086797991622363,0.6071563246987565,False,0.0423338321015485,
C12orf43,-0.0422415347954005,0.5096051855348273,0.6080536149039063,False,0.0422415347954005,
RTN1,-0.0421851084946987,0.5101713550222431,0.6084352277432463,False,0.0421851084946987,
NDFIP2,-0.0421750323695733,0.510272491114196,0.6084352277432463,False,0.0421750323695733,
RUNX1T1,0.0419573880668663,0.5124595716103244,0.6108350645947433,False,0.0419573880668663,
CD81,0.0418296228002771,0.513745727692429,0.6121597612721628,False,0.0418296228002771,
PDIA3,0.0417312798190539,0.5147368385442959,0.6131321117626272,False,0.0417312798190539,
ELL2,-0.0416958118586128,0.515094530492486,0.6133495565401856,False,0.0416958118586128,
BDH1,-0.0416119784975701,0.5159404939280575,0.614148065851821,False,0.0416119784975701,
ASPHD2,0.0415358029916226,0.5167098025116348,0.6148548176675994,False,0.0415358029916226,
TPST2,-0.0413822428447126,0.5182624246616709,0.6164928706403436,False,0.0413822428447126,
WDR1,0.0410207114752159,0.5219272527084309,0.62046975929079,False,0.0410207114752159,
FAM3C,0.0410174871151758,0.5219599973931088,0.62046975929079,False,0.0410174871151758,
A1BG-AS1,0.0409864526497898,0.5222752186551858,0.6206338024195659,False,0.0409864526497898,
KBTBD12,-0.0409663003995391,0.5224799598456413,0.62066649232681,False,0.0409663003995391,
FARSA,0.0409263989440428,0.5228854682825074,0.6209375754239881,False,0.0409263989440428,
ABRACL,-0.0409074558288072,0.5230780385992287,0.620955691923559,False,0.0409074558288072,
SALL2,-0.0408457899430402,0.5237051669527761,0.621489493279777,False,0.0408457899430402,
KYNU,0.0407748540221579,0.5244270431971938,0.6221353337657767,False,0.0407748540221579,
HTR5A,-0.0407514774118671,0.5246650451756953,0.6222069042347732,False,0.0407514774118671,
HRH1,0.0407192338114661,0.5249934139564341,0.6223855571006879,False,0.0407192338114661,
IPO5,-0.0406632105557693,0.5255642032597854,0.6228513840324089,False,0.0406632105557693,
GLT1D1,-0.0405967081299421,0.5262421681449629,0.6232378988416414,False,0.0405967081299421,
WFDC2,-0.0405963050849371,0.5262462783765659,0.6232378988416414,False,0.0405963050849371,
LPL,0.0403504476318791,0.5287565538932097,0.6259991385172483,False,0.0403504476318791,
GDF10,0.0402134123301747,0.5301583483659065,0.6274466157409275,False,0.0402134123301747,
PPP1R17,-0.0401594042995029,0.530711335265706,0.6278888838177373,False,0.0401594042995029,
C15orf41,-0.0400191446377584,0.5321488081452439,0.6293769422913355,False,0.0400191446377584,
FAR2P1,0.0397349979092242,0.535066923901044,0.6326145737682162,False,0.0397349979092242,
PRPH,0.0397047695338482,0.5353778329797529,0.632768535637899,False,0.0397047695338482,
DNAAF5,-0.0396717198434371,0.5357178637555515,0.6329568012388467,False,0.0396717198434371,
SINHCAF,0.0396249666228556,0.5361990674753441,0.6333116810450775,False,0.0396249666228556,
PM20D2,-0.0395512093869382,0.5369586471854157,0.6339381600281411,False,0.0395512093869382,
ADCY1,-0.0395383119467778,0.5370915250723857,0.6339381600281411,False,0.0395383119467778,
FAM167A-AS1,0.0394496420456749,0.5380055049881474,0.6348029913977399,False,0.0394496420456749,
POPDC3,-0.0394036949151034,0.538479417766928,0.6351481714448575,False,0.0394036949151034,
MGLL,0.0393774969897776,0.5387497243152357,0.6352530419366854,False,0.0393774969897776,
SV2B,-0.0393517021094567,0.5390159383446083,0.635353017866987,False,0.0393517021094567,
DOK7,0.0393222798240908,0.5393196686896187,0.63549713315984,False,0.0393222798240908,
CLTCL1,0.0392465073631483,0.5401022704182317,0.6362052307449201,False,0.0392465073631483,
SLC30A3,0.0391699288121958,0.5408937710108703,0.6368974713167559,False,0.0391699288121958,
PMPCB,0.0391397004368198,0.5412063639553425,0.6368974713167559,False,0.0391397004368198,
GOLGA7B,-0.0391368791217848,0.541235543871692,0.6368974713167559,False,0.0391368791217848,
FAM153A,-0.0390776315060478,0.541848502453643,0.6374045870314605,False,0.0390776315060478,
CRLF1,0.0390236234753761,0.5424075535852432,0.6376338545335756,False,0.0390236234753761,
SLITRK1,-0.0390236234753761,0.5424075535852432,0.6376338545335756,False,0.0390236234753761,
DLEC1,0.0387644655371527,0.5450941340961211,0.6405770663102738,False,0.0387644655371527,
THEMIS2,-0.0385939775000321,0.5468650844808138,0.6424426453712883,False,0.0385939775000321,
FRMPD4,-0.0385077258689593,0.5477621034278097,0.6432806459437256,False,0.0385077258689593,
NPHP1,0.0384146224728013,0.5487311915688754,0.643928641362653,False,0.0384146224728013,
RAI14,0.0384069646177061,0.5488109375384707,0.643928641362653,False,0.0384069646177061,
SPATS2L,0.0384017250326409,0.5488655038456651,0.643928641362653,False,0.0384017250326409,
SLC22A10,-0.0383489261369842,0.5494155127964151,0.6442358777701777,False,0.0383489261369842,
CYP1B1-AS1,-0.0383412682818889,0.5494953075098574,0.6442358777701777,False,0.0383412682818889,
LCMT1,0.03821995173538,0.5507601807996422,0.6455027286346543,False,0.03821995173538,
ASGR2,-0.0380381784381191,0.5526580505484164,0.6475103690266157,False,0.0380381784381191,
USP3,0.0379954556675877,0.5531045753862269,0.647816796990825,False,0.0379954556675877,
NPTX1,0.03775685302462,0.5556016015741485,0.6505238410941718,False,0.03775685302462,
TMEM120A,0.037694784093848,0.5562520612535616,0.6510677535126915,False,0.037694784093848,
NUDT4,0.0376564948183717,0.5566535028589106,0.6513199355201821,False,0.0376564948183717,
RTN4RL1,0.0376371486581311,0.5568563898695819,0.6513397051847948,False,0.0376371486581311,
RAB11FIP4,0.0375379995868979,0.5578967474965875,0.6523387010794822,False,0.0375379995868979,
AKR1C1,-0.0374727062960858,0.5585823738314213,0.6529223875693049,False,0.0374727062960858,
CAMK4,0.0373610628296971,0.5597556520887564,0.6540755067116533,False,0.0373610628296971,
HLF,-0.0373340588143613,0.5600396197167007,0.6541890421107024,False,0.0373340588143613,
NR2F2-AS1,-0.0373151156991256,0.5602388622999936,0.6542035664470083,False,0.0373151156991256,
C1orf115,0.0372256397080127,0.561180426748829,0.655084618158133,False,0.0372256397080127,
SNTB2,0.0371494642020653,0.5619826281450291,0.6558024537700405,False,0.0371494642020653,
LRRC14,-0.037109562746569,0.5624030485530247,0.6560744423826423,False,0.037109562746569,
ABHD3,-0.0369390747094484,0.5642010886147764,0.657952784658324,False,0.0369390747094484,
LRFN2,-0.0368866788587967,0.5647542298208039,0.6583785994781809,False,0.0368866788587967,
DBX2,0.0367137725516461,0.5665814329494541,0.6602889112109778,False,0.0367137725516461,
GATB,0.0365735128899016,0.5680657065117662,0.661798437859017,False,0.0365735128899016,
HCN4,0.0363683629823499,0.5702399935050371,0.664110561108959,False,0.0363683629823499,
PC,-0.0363349102469338,0.5705949167540503,0.6642680082506743,False,0.0363349102469338,
WNT7A,0.0363195945367433,0.5707574466315031,0.6642680082506743,False,0.0363195945367433,
COL24A1,-0.0362937996564225,0.5710312306822949,0.6642680082506743,False,0.0362937996564225,
MYOM2,-0.0362841265763022,0.5711339157175273,0.6642680082506743,False,0.0362841265763022,
COL26A1,-0.036154346084688,0.5725124506138116,0.6656285069076568,False,0.036154346084688,
PART1,-0.0361382242844875,0.5726838067712079,0.6656285069076568,False,0.0361382242844875,
CHAF1B,0.0360672883636052,0.573438061179402,0.6662840379065248,False,0.0360672883636052,
STXBP6,-0.0359532266271865,0.5746518484607007,0.667472893303275,False,0.0359532266271865,
C2orf27A,-0.0356839925638377,0.5775216823084691,0.6704364859129771,False,0.0356839925638377,
MUM1L1,0.0356779468887625,0.5775862015989297,0.6704364859129771,False,0.0356779468887625,
POU3F1,0.0356372393432562,0.57802071926555,0.6707185417057508,False,0.0356372393432562,
VPS41,0.0355638851523438,0.5788040970839272,0.67140508379858,False,0.0355638851523438,
ACTN2,0.0353281038244112,0.5813254486025574,0.6741065301344887,False,0.0353281038244112,
SLC35F1,0.0352849780088748,0.5817871706520099,0.6744186268200393,False,0.0352849780088748,
KCNK1,-0.0350129226304909,0.5847038224033315,0.6775753759286787,False,0.0350129226304909,
FAM162B,-0.0348992639390773,0.5859243327327616,0.6787651383493652,False,0.0348992639390773,
TENM2,0.0348126092629995,0.5868556522627048,0.6796192110529075,False,0.0348126092629995,
ZNF521,0.0346820226813752,0.5882604150890014,0.6809815300538485,False,0.0346820226813752,
ANO6,-0.0346671100161897,0.5884209337358497,0.6809815300538485,False,0.0346671100161897,
TFRC,-0.0345808583851169,0.5893497331628914,0.681786714799888,False,0.0345808583851169,
PTPN3,-0.0345663487649365,0.5895060458064136,0.681786714799888,False,0.0345663487649365,
ATP6V1E1,0.0344135947080365,0.5911528221861558,0.6834655606787448,False,0.0344135947080365,
LOC440040,0.0343841724226706,0.5914702525655328,0.6836068727671603,False,0.0343841724226706,
SYTL2,0.0343329857070339,0.5920226798791051,0.6838693850504763,False,0.0343329857070339,
KBTBD11,-0.0343269400319587,0.5920879427393044,0.6838693850504763,False,0.0343269400319587,
EGFL7,-0.0342882477114774,0.5925057027349676,0.6841262680441335,False,0.0342882477114774,
GPR68,0.0342076387104748,0.5933764672953898,0.6849058630416793,False,0.0342076387104748,
ACOT4,-0.0340818886689107,0.5947360216544533,0.6858372387029931,False,0.0340818886689107,
CALM3,-0.0340798734438857,0.5947578208937008,0.6858372387029931,False,0.0340798734438857,
CLSTN2,0.0340786643088706,0.5947709006113621,0.6858372387029931,False,0.0340786643088706,
KCNT2,0.0340020857579181,0.5955995486096841,0.6865666949411171,False,0.0340020857579181,
CDC7,-0.0339105945417802,0.5965902504164066,0.6874824142672773,False,0.0339105945417802,
ZNF714,-0.033872708311309,0.5970007151785585,0.6877291133405631,False,0.033872708311309,
MIR22HG,-0.0337796049151509,0.598009952533153,0.6886651936110167,False,0.0337796049151509,
SYNPO2,-0.03359541334786,0.6000088472187693,0.6907399680999771,False,0.03359541334786,
NECAB1,0.0333890543052933,0.602251870593669,0.6930943315212057,False,0.0333890543052933,
MAP1A,-0.0333382706346616,0.6028044398532593,0.6935023483462924,False,0.0333382706346616,
GPX3,0.0332439581034886,0.6038312411495501,0.6942275136263049,False,0.0332439581034886,
TMEM161B-AS1,-0.0332439581034886,0.6038312411495501,0.6942275136263049,False,0.0332439581034886,
FREM3,0.0329686783650646,0.6068327286097841,0.6974493651432438,False,0.0329686783650646,
RAPGEF2,-0.0328937119941322,0.6076512638540358,0.6981609993493547,False,0.0328937119941322,
NNMT,-0.0328634836187562,0.6079814568158879,0.6981935430797438,False,0.0328634836187562,
PHLDA2,-0.0328546166286459,0.6080783284960647,0.6981935430797438,False,0.0328546166286459,
TRIM27,0.0327989964179541,0.6086861340241538,0.6986623537701038,False,0.0327989964179541,
UGP2,-0.0327159691469214,0.6095939377146791,0.6992560908831154,False,0.0327159691469214,
KCNV1,0.0327151630569114,0.6096027542736011,0.6992560908831154,False,0.0327151630569114,
CFAP61,0.0326381814609539,0.6104449950468677,0.6999929183543322,False,0.0326381814609539,
AMDHD1,-0.0324797847739838,0.6121795947329005,0.7017521900997112,False,0.0324797847739838,
SCN2A,0.0322613343812667,0.614575388931486,0.704268001321356,False,0.0322613343812667,
CBLN2,-0.032240779086011,0.61480103449053,0.7042961147483926,False,0.032240779086011,
CHRNA4,-0.0321388086997427,0.6159209487524884,0.7053483199905868,False,0.0321388086997427,
SUSD4,0.032054572293695,0.6168467662856685,0.7061776317529947,False,0.032054572293695,
FBXO15,0.0319376892422412,0.6181323966763567,0.707418187307386,False,0.0319376892422412,
TRIM61,0.031870380726404,0.6188732704147101,0.7080346922549215,False,0.031870380726404,
DHRS2,0.0317873534553713,0.6197876930034582,0.7086686271279312,False,0.0317873534553713,
SMIM24,0.0317833230053212,0.6198320973423339,0.7086686271279312,False,0.0317833230053212,
ZNF48,-0.0316708734489225,0.621071533453113,0.7098539523997394,False,0.0316708734489225,
MXD4,0.0315664847926241,0.6222230786263097,0.7109380820063087,False,0.0315664847926241,
TESC,-0.0315370625072582,0.6225478116294026,0.7110771155662649,False,0.0315370625072582,
ARHGAP25,0.0315096554469173,0.6228503683179081,0.7111907368272952,False,0.0315096554469173,
AUTS2,0.0312682314889145,0.6255182667734315,0.7140042275881868,False,0.0312682314889145,
EXD3,0.0311755311377614,0.6265439675362348,0.7149419922814905,False,0.0311755311377614,
CBLN4,0.0310925038667287,0.6274632484831594,0.7157577512013108,False,0.0310925038667287,
TWIST1,-0.0310344653860069,0.6281061941879044,0.7162578612979619,False,0.0310344653860069,
NLK,-0.0309611111950945,0.6289192074878242,0.7169066310285642,False,0.0309611111950945,
NMNAT2,-0.030946198529909,0.6290845451601307,0.7169066310285642,False,0.030946198529909,
PAXBP1,0.0309224188746132,0.6293482299525207,0.7169738130428521,False,0.0309224188746132,
LDB2,-0.0308776808790568,0.6298444421913821,0.7171866611413715,False,0.0308776808790568,
PKP3,0.0308486616386958,0.6301663983982404,0.7171866611413715,False,0.0308486616386958,
ME1,0.0308357641985354,0.6303095124608906,0.7171866611413715,False,0.0308357641985354,
FZD3,0.0308317337484853,0.6303542384332215,0.7171866611413715,False,0.0308317337484853,
DENND3,0.0307112232919864,0.6316921663373518,0.7184754681758383,False,0.0307112232919864,
CDC6,0.030638272146079,0.6325026658645478,0.7191637454083268,False,0.030638272146079,
ITGA8,0.0305818458453772,0.6331298726661843,0.7196294596782395,False,0.0305818458453772,
AUNIP,-0.0305620966401315,0.63334945701582,0.7196294596782395,False,0.0305620966401315,
NDST3,0.030545974839931,0.633528733348947,0.7196294596782395,False,0.030545974839931,
SEC31B,-0.0305044612044147,0.6339904683230517,0.7199204345224797,False,0.0305044612044147,
FAM131A,0.0304182095733419,0.634950253909272,0.7207765929303956,False,0.0304182095733419,
YPEL5,-0.0303118056920184,0.6361351289495943,0.7218876285098766,False,0.0303118056920184,
OPTN,0.0301614699051485,0.6378107916356965,0.723386667565233,False,0.0301614699051485,
EPC2,-0.0301562303200834,0.6378692259969845,0.723386667565233,False,0.0301562303200834,
CHRM3,-0.0300103280282686,0.6394972953418343,0.7249982286458737,False,0.0300103280282686,
SLITRK5,-0.029960753492652,0.640050872680616,0.7253909890380315,False,0.029960753492652,
RNF212,0.0298426613061832,0.6413703588357758,0.726446850787927,False,0.0298426613061832,
PTPRK,-0.0298402430361531,0.6413973908156112,0.726446850787927,False,0.0298402430361531,
ATPAF1,0.0296745915390927,0.6432502045198327,0.7281050410371743,False,0.0296745915390927,
KRAS,0.0296721732690627,0.643277269265853,0.7281050410371743,False,0.0296721732690627,
PCDH11Y,-0.029496848691882,0.6452407147309054,0.7300914323061812,False,0.029496848691882,
RASD1,-0.0294299432210498,0.6459906329526902,0.7307038748709048,False,0.0294299432210498,
BSPRY,0.0292876683342802,0.6475865269673926,0.7322725274264801,False,0.0292876683342802,
ZIC4,0.0292473638337789,0.6480389147749879,0.7325475402007771,False,0.0292473638337789,
STEAP1,0.0291151650721346,0.6495236527792254,0.7339889745185051,False,0.0291151650721346,
SAMD9,0.029034556071132,0.650429660774376,0.7347757006554403,False,0.029034556071132,
LRRC28,0.0287826529429988,0.6532642417124626,0.7377398821273924,False,0.0287826529429988,
UHMK1,0.0287528276126278,0.653600186634133,0.73788131966239,False,0.0287528276126278,
PDK3,-0.0287230022822569,0.6539362013394333,0.7380227447923607,False,0.0287230022822569,
