prediction,true
0.2975666,0.585
0.28230476,1.272
-0.23926887,0.746
0.55204754,0.501
-0.13826973,-0.474
-0.45026831,-0.256
-0.56700787,-0.769
-0.30647561,0.852
-0.56986981,-0.549
0.08774259,-1.253
0.32239089,-1.253
-0.04109835,0.526
-0.19694816,-0.386
-0.39858098,-1.253
-0.49353252,-0.735
0.04033321,0.51
-0.05225631,-0.508
-0.20009043,0.05
0.11222733,1.048
0.03123688,-0.066
0.08639785,0.215
0.0960121,-0.94
0.0400305,0.218
-0.40682238,0.565
0.10131185,0.493
0.01682867,-0.324
0.19442979,-0.367
0.01040981,0.181
0.27420628,-1.253
-0.19577405,-0.87
-0.05992021,-0.557
0.11990755,1.049
0.17828503,-0.223
0.17571349,-1.253
-0.00889198,-1.143
0.10657647,0.253
0.26211205,0.45
0.26225201,1.305
-0.34976047,-0.114
-0.52021663,-0.283
-0.52554705,-0.383
0.50136432,-0.5
-0.2279635,-0.163
0.2340427,0.109
0.13941241,1.037
0.10523077,-0.393
0.14516205,-1.148
0.21257556,-0.965
-0.15451259,0.519
0.3466654,1.809
0.28141749,-0.742
0.02495465,0.605
0.36615662,-1.253
0.24275392,0.968
0.26280151,-1.253
0.56544856,0.761
0.15606328,-0.359
0.02523141,0.088
0.42503298,-1.253
-0.7572598,-0.77
0.14557998,2.166
0.31807349,-1.253
-0.41937077,-1.148
-0.36532254,-1.027
0.56535903,-0.384
-0.43752513,-1.253
-0.10986571,-0.564
0.42405811,0.058
-0.15594307,0.695
-0.00068445,1.53
0.14813426,0.083
-0.4272125,-0.36
0.06748887,-0.136
0.01372437,0.737
-0.03822802,0.557
-0.34829254,-0.127
0.27209542,0.891
0.08236709,0.74
0.57144169,-0.94
-0.00955782,-0.46
0.38989253,0.319
0.10548813,-0.155
-0.07407353,0.071
-0.04711461,0.481
-0.17044768,1.416
-1.04939841,0.056
0.01475001,-0.907
0.225554,0.815
0.07963008,-1.253
-0.06720424,0.073
-0.30665365,0.724
0.31622441,1.195
-0.0268951,0.938
-0.27766198,0.302
0.36800891,-1.253
0.06174468,0.93
-0.24725087,-1.053
-0.48943383,0.54
0.06414786,0.167
0.2599345,0.598
0.51016603,1.113
0.57075571,0.919
0.13502238,0.425
0.19037874,-0.123
0.33296451,1.465
-0.39005828,0.189
0.22605056,0.602
0.19307248,0.36
-0.2942903,-0.759
0.47225919,-1.253
-0.11623923,-0.621
-0.11329042,1.486
0.18985839,0.912
0.0759152,0.633
-0.75660522,-0.014
-0.24528839,0.399
0.10288808,-0.138
-0.22141736,-0.222
-0.43441985,0.138
0.08893379,-0.391
0.36569652,-1.148
-0.67246577,-0.542
-0.30788385,-1.253
0.33105058,-0.895
-0.58874552,-1.148
-0.45234959,-0.607
-0.17450138,0.216
-0.21489143,0.911
-0.20293033,0.815
0.12308175,-0.826
0.25368444,0.33
-0.0192042,0.499
0.30360189,-1.253
0.01733615,1.55
-0.18187561,0.41
0.33724718,1.533
0.14468768,0.606
-0.15872707,-1.253
0.3038901,-0.107
0.43796462,0.254
-0.01707353,-0.581
0.26795551,-0.465
-0.23618785,0.731
-0.28307816,-0.862
-0.181271,0.708
0.28377071,-1.253
0.44281601,-0.289
0.02128708,0.795
-0.07836181,0.064
-0.0393948,-1.253
-0.03432298,1.487
0.34893696,-0.907
-0.36392057,-0.723
-0.67351557,0.969
-0.21070639,1.631
0.10622871,-1.143
0.31402329,2.657
0.29115115,-0.697
0.40014626,2.039
0.77797258,0.152
-0.5876619,-1.036
-0.00433732,-0.91
0.3833847,-1.253
-0.26761691,-0.469
0.29807788,-0.803
0.48311584,0.019
0.41656136,0.037
-0.53468534,1.507
0.22765886,0.915
-0.05306621,-0.212
-0.49674751,-0.759
0.3393146,0.502
