prediction,true
0.33847133,-0.31
-0.26293797,0.542
-0.10907096,0.757
0.5956813,-1.253
-0.35976509,-1.253
-0.30840774,1.489
-0.55477813,-1.253
-0.15769644,-0.209
-0.0283182,0.92
0.05089231,-1.253
-0.38773596,1.375
0.33051409,1.055
-0.23607347,-0.254
-0.45673795,-0.255
0.10226123,-0.617
-0.11405602,-0.814
-0.27395453,-1.253
-0.25328382,1.045
-0.06383906,-0.519
0.23548015,0.055
-0.4210966,-0.487
-0.10993075,0.401
0.07907591,0.531
-0.32702778,0.835
-0.24466522,0.226
-0.18968634,0.033
-0.20715313,-0.876
0.29019706,1.073
-0.18603341,0.926
0.30615388,0.716
0.17983221,-0.168
0.11514263,0.588
-0.02946803,1.464
-0.40720031,0.814
0.41955822,-0.164
0.13351177,0.112
0.43898246,1.583
-0.10915864,-0.739
-0.26164511,-0.342
-0.64450025,0.298
-0.25133339,-1.253
0.13512578,-0.158
0.21189623,-0.44
-0.0961795,0.57
-0.66090162,-0.951
-0.29078513,0.143
0.20552871,-0.633
0.02156669,-0.981
0.04967172,-0.649
-0.36218457,0.21
0.43159314,0.552
-0.24182265,-0.449
0.15235876,1.312
0.64971123,-0.394
-0.09453621,0.172
0.58906144,0.085
0.11584404,1.312
-0.01294767,-0.373
-0.03248424,-0.171
0.00886676,0.665
-0.05360641,0.526
-0.24050373,0.286
-0.32869264,-0.324
-0.23354968,0.539
0.72029853,1.461
-0.61055584,0.832
-0.85886379,0.333
0.1282083,0.368
0.69712986,-0.234
-0.09060755,0.864
-0.06879255,-0.487
-0.25654796,0.066
0.19981047,0.546
-0.14675231,-0.918
0.14913114,1.108
-0.12146743,-1.253
0.00776124,0.595
-0.25834345,-1.253
0.34098488,0.894
-0.17396408,1.645
-0.00684774,-1.253
0.29628177,-0.371
-0.4945891,-0.421
-0.04371103,0.086
0.25413383,-1.253
0.07525533,-0.479
0.31061696,-0.285
0.09206955,0.568
-0.22700245,0.02
0.05968534,0.335
-0.34092718,-1.148
-0.06463402,0.741
-0.16703256,0.119
0.1675328,-0.141
0.29369597,-0.19
-0.21854251,-0.837
0.10368785,0.426
0.46623209,-0.561
-0.27944968,-0.317
-0.21770912,0.095
-0.10682986,0.025
-0.47024964,-0.17
0.06914682,-0.138
-0.07861649,-0.567
-0.07339825,-0.657
0.31338591,-1.186
0.05202516,0.314
0.10174534,-0.187
-0.00831705,-0.756
0.58849419,2.805
0.03159432,-0.857
0.2195104,0.023
-0.42302425,-0.123
0.00153758,-1.253
-0.11389321,0.792
-0.17351694,-1.253
-0.13516177,-0.183
0.37253877,0.492
-0.72689163,-1.253
0.10733076,0.636
-0.10661416,0.382
0.02316178,0.839
-0.38394231,-0.775
0.10613814,0.665
0.40894167,1.466
-0.47941573,0.231
-0.27595263,0.022
-0.07635843,-0.251
-0.07597431,0.532
-0.06259465,-0.643
0.40782346,-1.253
0.31894126,-1.253
-0.00751275,-0.653
-0.28645105,-0.965
-0.12084488,-0.744
-0.38055691,0.018
0.18905966,1.067
-0.31187819,0.528
-0.60355895,0.167
-0.15906344,-0.803
0.21714069,0.287
-0.23032666,-1.143
-0.51971358,-0.271
-0.63392274,-1.253
-0.29844906,-0.668
-0.17488063,-0.266
-0.13849393,0.418
-0.22126494,-0.088
-0.03981492,0.666
0.53201991,0.421
-0.19772948,0.342
-0.10580841,0.438
-0.19814539,1.325
0.5428734,-0.568
0.10687787,-1.253
-0.10226637,0.906
0.06255424,-1.143
0.28961541,1.301
-0.12411391,-0.257
-0.09299627,0.709
-0.25311971,-0.013
-0.20231935,-1.253
0.00297307,1.613
-0.19554149,0.014
0.29214948,-0.49
-0.31679081,-0.675
0.51900055,0.169
-0.21772038,-1.253
-0.31251422,-0.91
0.22574321,0.875
0.40473238,-0.651
-0.26749034,-0.677
0.42802029,0.968
-0.09629981,0.372
0.26162822,-0.312
-0.03811923,1.563
-0.1930631,-0.497
0.04244988,-1.148
0.0199609,-1.186
0.0263116,-0.054
0.12712271,0.292
0.2207511,-0.432
-0.28245068,0.229
0.1537186,0.888
-0.01142331,-0.888
0.3364684,-0.951
-0.34128019,1.263
0.82357432,-0.313
-0.42419996,-1.253
-0.14797909,0.104
-0.31046659,-0.583
-0.05110548,0.51
-0.12087099,-0.376
-0.37916725,-0.506
-0.12582907,-0.965
-0.07645193,1.03
0.04181096,-0.908
0.19458634,0.08
-0.1753906,0.287
0.124589,1.498
0.06655927,1.465
0.76521919,-0.991
-0.16612964,-0.174
0.1757434,-0.1
-0.43498219,-0.91
-0.51037882,-0.841
-0.55631238,-0.652
-0.05473852,0.414
-0.36041609,-0.183
0.29109274,-0.266
0.32318587,0.447
-0.127438,-0.275
-0.02306958,-0.803
-0.26024325,0.849
-0.04870044,-1.253
-0.05507547,-0.044
-0.28895026,-0.26
-0.53686832,-0.387
-0.00033315,-0.436
-0.251662,0.522
