prediction,true
-0.36293048,-0.918
-0.42958567,-1.253
-0.32951542,0.782
0.43118386,-0.565
0.24391984,1.226
-0.17745485,0.302
-0.03324993,0.247
-0.21829478,-0.765
-0.46431388,0.014
-0.47317414,-0.907
-0.02959822,-0.971
0.56004508,-0.092
-0.07730945,0.107
-0.13290958,0.539
0.24114876,0.139
0.40364319,0.787
-0.3527609,1.929
0.04585998,-0.34
-0.33128356,-0.254
-0.17739739,0.457
0.83351793,-0.907
-0.20477981,-1.053
-0.1689804,-0.386
-0.27545489,0.498
-0.04447892,-0.39
0.26783764,0.181
-0.28753131,-0.934
0.21611009,0.485
0.14934126,-0.3
0.20012622,2.015
0.1259986,-1.253
0.1217412,0.208
0.01906841,0.16
0.42493802,-1.253
-0.55683468,-0.641
-0.58404307,-1.253
-0.29688913,-1.253
-0.17516488,-1.023
-0.11354896,0.284
0.02271947,-0.53
-0.21335696,-0.315
-0.13925896,0.054
0.48813138,-1.253
-0.69701388,-0.682
-0.28180577,0.694
-0.02127353,-0.683
-0.29654838,-0.309
0.43504969,0.145
0.13624094,-0.907
-0.3368511,-0.248
-0.00680454,-0.53
0.25309385,-0.098
-0.32127073,-1.253
-0.26898691,-0.564
-0.40826343,0.114
-0.34736199,-0.787
-0.13787212,0.363
-0.23357899,-1.137
0.00306244,1.416
0.1379884,-0.105
0.33843806,0.145
-0.12308268,0.795
-0.498357,-1.053
-0.13970901,1.026
-0.15846078,1.135
-0.55351613,0.164
-0.42284962,0.902
-0.02765642,0.434
-0.23475922,-0.796
-0.10844125,-1.03
-0.01521525,-0.616
0.4956359,1.042
0.02763739,0.326
-0.31205562,0.245
-0.01875686,0.533
0.10222764,-0.273
0.02724187,0.111
-0.05539345,0.665
0.63844912,-0.272
-0.12330286,0.063
0.08531627,0.534
-0.01296277,0.846
0.52682288,-0.12
-0.36662119,-0.846
-0.43530374,-1.253
-0.06082778,0.356
0.1663116,-0.366
0.41868232,1.332
0.14013234,0.648
-0.42947809,0.003
-0.13693886,-0.864
-0.11159076,0.714
-0.17981105,-0.908
-0.03925438,0.995
0.08527693,0.674
-0.12523393,-0.434
0.04136864,0.494
0.34159356,-0.588
0.30577946,0.737
-0.23820062,0.622
0.09510052,1.266
0.15500593,-0.359
0.47799308,-0.072
-0.19324117,0.137
-0.02559478,-0.856
-0.03611487,-0.342
0.09448245,0.761
0.01639831,-0.219
0.19321261,-0.101
0.14855552,-0.588
-0.26138349,-0.552
-0.10462811,-0.396
-0.30045567,-0.898
-0.14088349,-0.981
-0.37303082,-0.592
-0.17763153,0.005
-0.03714727,-0.32
-0.25869647,-0.919
-0.09568901,0.09
0.27970387,1.043
-0.35002519,-0.365
-0.00535105,-0.803
0.0529406,-0.241
0.43450363,-0.803
0.15987944,-0.03
0.07345411,-0.898
-0.25126239,0.33
-0.08278809,-0.965
-0.09559284,-1.105
0.00373657,0.229
0.16908277,-0.374
0.17659889,0.002
-0.04602482,-1.253
0.52723548,0.048
0.03761174,0.97
-0.33482674,-1.253
-0.32876776,-0.236
-0.11582448,-0.011
-0.32687819,-0.639
-0.03775242,-0.301
0.00514005,1.839
0.00595534,-0.713
0.27980649,1.372
0.25993574,0.444
0.01586739,-0.591
0.43359312,-0.199
0.19687223,0.684
0.54125645,2.556
-0.00298323,0.012
-0.3690394,-0.668
0.33075673,1.143
0.22235424,1.145
0.77823247,1.592
-0.76131128,-0.943
-0.173275,-0.96
0.13990512,1.372
0.22500644,-1.148
0.11665445,-0.848
0.17082552,-1.105
-0.19563187,-0.772
0.59911959,0.59
0.64317328,1.195
-0.04326876,1.453
0.01683375,0.381
-0.09140762,1.224
0.20786837,-0.135
-0.30601951,-0.846
0.14931848,-0.742
-0.47819611,1.105
0.02907578,0.93
-0.41427575,-1.253
-0.06687608,-0.432
0.39780796,0.534
0.30571314,0.045
-0.32711316,0.581
0.14712084,-0.5
-0.26164031,0.983
-0.08099816,-0.965
-0.172077,-1.253
-0.39541215,0.359
0.2264787,1.829
0.02490838,-1.253
-0.36685636,-1.253
0.41142777,-0.261
0.20553999,0.121
-0.08930354,1.061
0.02034198,-1.253
0.01528668,0.03
-0.50909813,-0.18
-0.0328124,-0.489
0.3436324,1.041
-0.13666892,-0.492
-0.37806425,0.46
0.13214101,0.372
-0.52304763,1.012
-0.03364129,0.962
0.41572747,0.127
0.06867641,-0.874
0.63765707,-1.253
-0.1464816,-0.95
0.01731093,-1.105
0.00493933,0.593
0.11899928,-0.195
-0.04666527,1.086
-0.5880956,0.879
0.05696694,-0.518
-0.14341453,0.633
0.01135943,-0.914
0.39870863,-0.026
0.03743092,-0.284
-0.36747377,0.386
-0.44157723,0.689
-0.17624763,-0.638
0.13964119,0.584
0.15371683,-0.423
0.01123488,0.208
0.15055535,0.878
-0.24541981,0.715
-0.21562578,-0.621
-0.51344169,-0.133
-0.22668401,1.385
-0.11962732,0.519
-0.61901995,1.467
0.13985795,1.173
-0.75167787,-0.716
0.32203415,0.289
0.02594095,-0.443
-0.05789277,-0.981
0.64213387,0.38
-0.56088487,-0.637
0.21286499,0.18
0.08259081,0.013
-0.03200971,1.79
0.13402946,-0.208
0.00632746,-1.253
0.78947963,-0.175
-0.78494288,-1.253
-0.18717947,-0.522
-0.86762838,-1.253
0.39177162,-1.253
0.09325981,-0.255
-0.17486972,-0.696
-0.05250573,0.613
-0.35178024,0.461
-0.31704918,-1.253
-0.64092222,0.197
0.14695403,-0.858
-0.0379598,1.19
-0.72519985,-0.588
0.1607678,0.51
-0.01408391,-0.495
-0.32309841,-1.253
0.23306576,-1.253
0.12259833,-0.803
-0.72409509,0.163
-0.42988392,0.282
-0.61359621,0.69
-0.28821433,0.371
-0.23264179,-0.752
0.06324705,0.575
-0.3098308,-0.347
-0.30744163,-1.253
0.26562979,-0.479
0.31722428,-0.445
0.29151078,0.651
-0.12628114,-0.483
0.1575155,-0.748
0.19466405,0.328
-0.34007802,1.449
-0.31375641,-0.874
0.46240877,0.207
0.15967853,-0.593
0.49334057,0.501
0.2901189,1.02
0.0218232,0.222
-0.02299644,0.479
0.4680743,0.917
0.74046592,0.306
-0.61968673,-1.253
0.18578669,-1.186
0.10128395,0.36
0.1925027,1.027
0.43731946,3.124
-0.35393183,0.182
0.12788721,-1.253
0.13353011,-0.803
0.19086581,0.088
-0.43297728,-0.305
0.17006245,-0.388
0.29450742,0.387
0.13177697,-0.605
-0.28090215,-0.39
-0.04329744,0.827
-0.20672112,-0.981
0.47877896,-0.192
-0.00641482,0.314
0.09010682,3.453
0.00060923,-1.253
0.32024004,0.516
0.23148161,-0.332
-0.06003664,0.116
0.10748187,-0.099
0.61676484,0.69
-0.07566641,0.313
-0.4706627,-0.047
-0.15849318,-0.348
0.43784202,1.004
0.22740703,0.054
0.41332164,-0.209
-0.14811405,-0.433
-0.13704018,-0.491
-0.15864324,0.052
0.51376275,0.847
-0.29680673,0.684
0.29770403,-0.06
-0.53424834,-0.896
0.11684382,0.873
0.21899662,0.928
-0.26200661,-0.42
-0.51524771,-0.824
0.20038298,0.429
-0.0592945,-0.877
0.20266595,-0.659
-0.32457044,-0.244
-0.1716415,-0.641
0.41063362,0.151
0.31769385,-1.253
-0.16319378,-0.031
-0.01288121,-0.556
-0.27082172,-0.622
0.50372802,0.823
-0.98415684,0.909
-0.33709103,-0.631
-0.49101621,-0.124
-0.01665498,-0.981
0.11945276,-0.063
-0.59766096,-0.383
0.03287694,-0.803
-0.04427131,-0.618
0.22227682,1.136
0.45553476,0.829
0.43010299,-0.979
-0.43043754,-0.211
-0.30224109,1.564
-0.29058376,-0.848
-0.27235378,0.225
-0.04218618,-0.584
-0.29500136,-0.568
-0.14108948,-0.066
0.07426944,-0.722
0.05731617,0.031
-0.31180698,-0.981
-0.48311985,1.538
-0.01146813,-1.253
-0.34223723,0.467
0.00981724,0.362
0.10789469,-0.866
0.34694922,-0.567
0.52840861,1.007
-0.15090122,-0.4
0.55801223,1.229
0.09490137,-0.08
0.12065134,-0.123
0.18231097,-0.704
0.28693824,0.413
0.42897835,0.063
-0.04897841,2.59
0.23729058,-0.077
0.27512383,0.914
0.37385256,0.044
0.35078831,-0.943
0.14760842,-0.721
0.19327085,-0.58
-0.07357882,-0.006
-0.00912049,0.023
-0.0061423,0.79
0.32150558,-1.253
-0.04061029,-0.252
-0.15256471,-1.253
0.16738463,0.321
0.05560328,0.001
0.18976957,-0.748
0.03039669,0.9
-0.26086505,-0.265
0.13562887,0.357
0.16131428,0.136
-0.02831142,0.543
0.14105567,-0.803
-0.40049859,1.53
0.08655238,0.68
-0.43285489,0.334
0.10006915,-0.102
0.15068233,-0.139
-0.60893559,0.492
0.32539305,-0.562
0.26072054,0.021
-0.07465964,-0.895
0.32398138,-0.549
0.61825324,0.488
-0.4589204,2.752
-0.01614849,-0.38
-0.168571,-0.26
0.52793633,0.369
-0.30120256,-0.213
-0.09067689,-0.052
-0.1017419,-0.266
0.39322768,-0.427
-0.25623771,0.33
0.42583966,1.134
-0.59672103,-0.411
0.34427928,-0.316
-0.1311355,0.43
0.22954998,1.848
-0.44031578,-0.018
0.25428318,0.376
-0.23639328,-1.253
-0.22492156,-0.046
-0.46372443,0.635
0.31409684,0.637
0.81367936,-1.253
0.09763239,1.652
0.14335926,1.312
-0.00621255,0.519
-0.5847798,-0.655
0.68156691,-0.467
-0.20778355,-1.253
0.24438981,1.141
-0.34969588,0.7
0.18188724,1.677
-0.47123152,-1.253
0.09372371,0.638
0.13205706,-0.951
0.42399534,1.799
0.60328931,1.816
0.22206331,-0.091
-0.01651197,-1.253
0.38647836,0.894
-0.12256262,-0.77
-0.21898945,-0.175
-0.32710156,0.229
-0.40428955,-0.768
-0.352536,1.19
-0.25908913,-1.253
-0.0459058,-0.208
-0.05566621,1.028
-0.15320595,1.045
-0.52537378,0.416
0.03419869,-0.224
-0.06710567,0.12
0.42766952,-0.196
-0.17400087,-0.703
1.11674963,1.957
-0.31944142,1.758
-0.37494269,0.71
-0.06409249,-1.253
-0.45489417,-0.283
0.05501022,0.033
0.04713803,-0.098
-0.66307451,-0.051
-0.44655612,-0.392
0.14468787,-1.253
0.00396236,-0.049
0.23370241,2.934
0.54315198,-0.53
-0.03163236,-0.765
-0.24306602,-1.253
-0.7485696,0.271
-0.44361076,0.079
0.33190334,-0.804
-0.12966627,0.225
-0.48901997,0.172
-0.53792463,-1.086
0.1207403,-0.981
0.00793547,0.673
0.15455604,1.198
0.1492905,-0.22
0.64018265,-1.143
-0.4214525,-0.485
0.04457849,1.128
-0.16065955,0.227
-0.15254122,1.818
0.08262881,0.862
-0.19280335,-0.277
-0.03741812,1.751
-0.92757248,-0.755
0.4278194,-0.796
0.0058169,0.517
-0.11363024,-0.324
0.10960043,-0.409
0.12459985,-0.48
-0.33104645,0.387
-0.33850896,0.067
-0.06820827,-0.286
-0.27322293,-0.164
0.09083597,0.619
-0.11375641,0.715
0.24764877,-0.05
-0.65253112,-1.253
-0.01027254,1.106
-0.14879097,0.488
-0.52586176,-0.039
-0.0834481,-0.382
0.14826823,-0.848
-0.18123252,-0.109
-0.06889535,0.257
0.33346805,0.36
-0.37107653,-0.943
-0.57210978,-0.279
0.40783888,-1.148
0.2441624,-1.253
0.0262782,-0.875
-0.10474303,0.666
-0.00205769,-0.021
0.20829984,0.553
-0.17777509,0.077
-0.75817432,-0.645
0.12270184,-1.253
0.34089275,0.179
-0.04336787,1.018
-0.52145583,0.488
-0.10415614,-0.192
0.08875412,2.129
0.26742554,0.485
0.16998543,-0.262
-0.32648817,-0.204
-0.4071506,-0.698
0.72647041,-0.274
-0.06547371,-1.253
0.39010238,-0.644
-0.20562023,-0.081
0.47994753,0.302
0.02485759,1.772
0.57495525,-0.5
-0.10601497,-0.336
0.08963339,-0.111
0.08143754,-1.253
-0.34111606,0.26
-0.32306885,0.131
0.49697853,0.152
-0.16658467,-1.086
0.04741729,2.212
0.3420511,-0.477
0.10320584,-0.713
0.38572717,-0.91
-0.34202458,-0.585
-0.27899168,0.494
0.30967214,-0.367
0.04374447,2.032
-0.1385452,-0.641
-0.03195172,0.655
0.09807172,-1.148
-0.08012205,1.116
0.04323153,-0.113
0.39622799,1.179
0.05995883,-1.253
0.29143234,0.055
0.29774192,-1.148
-0.31723992,-1.253
0.12228586,0.623
0.0493465,0.842
-0.00615924,-0.555
0.03431093,0.422
0.09734129,-1.253
0.1963463,0.715
-0.16867927,0.426
0.22343253,-0.642
0.37747551,0.914
-0.41268764,-1.253
0.47823023,-1.148
0.31937958,-0.189
0.08803861,-0.55
0.1898585,1.456
0.52904598,0.307
0.16839039,-0.474
-0.26172754,-0.364
0.22647697,0.735
-0.21096213,-0.814
-0.34206165,-0.898
-0.285308,-0.18
0.3953811,-1.253
-0.00416414,-1.253
-0.66174752,-1.148
0.07759531,0.067
0.46746658,1.021
-0.1159643,-0.712
-0.56182979,0.811
-0.09467529,-1.253
-0.1240273,-0.54
-0.40494554,-0.195
0.27379405,0.955
0.17801311,1.315
-0.34471784,-1.253
0.15282829,0.583
-0.4128172,1.251
-0.06197628,1.459
-0.49446048,-1.253
-0.10449337,-0.815
0.11075514,-1.253
-0.58100847,-0.965
-0.49575455,-0.284
-0.01620546,0.106
-0.31379172,0.809
-0.03558292,-0.206
0.1605224,0.117
0.59874925,0.815
0.51909841,-0.321
0.15394386,0.52
-0.56440665,0.291
0.23457367,0.017
-0.30993845,0.166
-0.49677695,0.024
-0.0292079,-0.339
0.14939309,-1.253
0.18686704,-0.37
-0.07836621,-0.212
-0.47460329,0.06
0.02094727,0.88
-0.54626625,1.005
0.25312836,-1.253
-0.6350624,-0.907
-0.92025602,0.248
-0.11266482,-0.874
-0.24328404,-0.587
-0.81894906,0.833
-0.28702941,0.029
0.03583249,-0.578
-0.11338909,-1.253
0.13047019,-0.332
0.61533036,0.766
0.01080221,0.102
-0.36492258,-0.296
0.58054953,0.538
-0.37201622,0.489
-0.40626794,1.049
0.04844318,-0.155
-0.07436539,-0.018
-0.28682321,-0.856
-0.82341956,0.056
0.24096125,0.432
-0.04884575,-0.137
-0.32744549,0.673
-0.10555012,-0.526
-0.02006528,-0.796
-0.00082618,-0.945
0.51442173,-0.96
0.06303396,-0.578
0.26527769,-0.027
-0.53873477,0.629
0.3535519,0.902
0.23123034,1.348
-0.7554345,0
0.20811397,-0.261
0.03370278,0.506
-0.09735704,-0.574
0.03739587,1.376
0.02241694,-0.914
-0.48748198,-0.627
-0.16717254,0.434
0.06836173,-0.482
0.23398871,0.646
-0.00341376,0.32
-0.85072212,0.32
0.03864931,-1.253
-0.14272347,0.738
-0.14051558,0.584
0.22044774,-0.504
0.01840095,0.457
0.59965013,0.511
-0.08175525,0.121
-0.055054,-1.253
0.14301354,-1.148
-0.05539636,-0.455
-0.08060563,-0.242
-0.32805537,1.111
-0.11755717,0.335
0.0638675,-0.574
-0.34522657,-0.592
-0.32554813,0.638
0.23003722,-0.376
-0.50469885,0.274
0.32773716,-0.687
-0.39335308,-0.256
-0.08930315,-0.292
-0.34934798,-0.046
0.2939193,-0.104
0.32809425,-0.596
-0.34365405,-0.91
-0.23768413,-0.504
-0.13635333,0.519
-0.10998004,0.104
0.16821393,1.049
-0.15732858,0.558
0.01493888,-0.096
-0.1839541,1.151
-0.18212903,-0.33
-0.53788396,0.07
-0.31730288,-0.041
0.10115042,-1.253
0.2025807,0.307
-0.316348,-0.697
0.16476979,0.558
0.40361331,-0.939
0.36352952,0.144
-0.15947514,-0.158
-0.25429183,-0.493
0.44318069,-0.423
-0.73924404,-0.324
-0.15068801,-1.253
-0.05554191,-0.739
0.47450208,-0.559
-0.14442337,1.087
-0.45551912,-0.756
-0.27817828,0.05
-0.46053844,0.319
0.3717487,0.923
0.03902829,1.439
-0.02442682,-0.464
-0.31444886,0.717
0.0446947,1.321
-0.37226688,-0.359
0.27851478,-0.454
-0.26115104,-0.416
0.49942003,-0.254
-0.22910852,-0.939
0.28907338,-0.847
-0.00581867,0.104
-0.39379933,-0.236
0.14053926,0.713
0.12887293,-0.77
-0.20137479,0.691
-0.4126504,0.724
-0.01546299,-1.105
0.14203851,-0.739
0.04936019,2.166
0.32674188,-0.547
-0.77509529,1.417
-0.10675956,2.103
0.02761116,0.08
0.04545681,-0.559
0.22563201,1.634
0.20379678,-0.126
0.32447156,-0.965
-0.03422437,0.512
0.30436125,0.42
-0.20765847,0.317
0.09000986,-0.287
-0.59300682,-0.051
0.34722954,0.99
-0.13563784,-0.044
0.44497226,1.301
0.16313889,-1.253
-0.06022661,0.342
0.33984321,-1.253
0.10680374,0.114
0.10268796,3.517
-0.05727471,-0.165
-0.13497568,-0.199
-0.18480383,-0.449
-0.08464867,-0.304
0.3658172,0.579
0.02176176,0.983
-0.42422656,-0.264
0.20182824,1.956
-0.22333431,-0.254
-0.33904936,-0.309
-0.06856231,-1.186
-0.24772984,1.232
-0.09572745,0.601
-0.14799043,0.426
-0.4599439,-0.013
0.08456416,0.551
-0.22717159,-1.186
0.2162735,-0.299
-0.26947267,-0.654
-0.23474121,0.26
0.20192309,-0.55
-0.15399624,-0.361
0.1444455,-0.116
-0.0115987,-0.537
-0.27417973,0.093
-0.10018058,-0.581
-0.01327256,0.454
0.02924239,-0.055
0.36573146,1.425
-0.2129716,0.54
0.19154783,0.74
-0.52563196,-0.526
0.01307729,-1.253
0.19620207,-0.328
0.57307197,-1.253
0.40513133,-0.051
-0.22071167,0.459
-0.04265697,0.267
0.54219158,2.615
